siteid,sitename,county,itemid,itemname,itemengname,itemunit,monitordate,concentration
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2021-05-03 00:00",0.15
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2021-05-03 01:00",9
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2021-05-03 01:00",2
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2021-05-03 01:00",0.17
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2021-05-03 01:00",9
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2021-05-03 01:00",x
64,陽明,臺北市,3,臭氧,O3,ppb,"2021-05-03 01:00",39.2
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2021-05-03 02:00",2.1
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2021-05-03 02:00",14
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2021-05-03 02:00",6
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2021-05-03 02:00",0.17
64,陽明,臺北市,3,臭氧,O3,ppb,"2021-05-03 02:00",39.1
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2021-05-03 02:00",0
64,陽明,臺北市,3,臭氧,O3,ppb,"2021-05-03 03:00",39.5
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2021-05-03 03:00",16
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2021-05-03 03:00",x
